,Time
2141,2.074
2142,1.994
2143,1.915
2144,2.07
2145,1.946
2146,1.047
2147,2.916
2148,2.07
2149,3.934
2150,1.974
2151,1.996
2152,1.994
2153,2.073
2154,1.942
2155,1.969
2156,3.068
2157,2.941
2158,1.049
2159,1.918
2160,1.994
2161,3.01
2162,2.005
2163,2.993
2164,2.963
2165,3.991
2166,4.985
2167,1.996
2168,2.073
2169,2.992
2170,6.903
2171,3.05
2172,2.011
2173,1.995
2174,3.989
2175,2.918
2176,2.025
2177,2.039
2178,2.917
2179,2.07
2180,1.986
2181,3.997
2182,2.917
2183,2.07
2184,1.995
2185,1.943
2186,2.049
2187,3.935
2188,3.965
2189,2.994
2190,2.992
2191,6.007
2192,6.957
2193,2.001
2194,3.013
2195,2.965
2196,3.988
2197,1.996
2198,1.994
2199,1.994
2200,2.992
2201,1.995
2202,0.997
2203,1.997
2204,1.992
2205,1.996
2206,1.076
2207,1.939
2208,1.975
2209,2.011
2210,1.975
2211,1.995
2212,1.002
2213,1.99
2214,1.995
2215,1.993
2216,2.004
2217,2.985
2218,1.993
2219,1.995
2220,1.995
2221,1.994
2222,1.995
2223,1.994
2224,1.995
2225,1.995
2226,2.992
2227,2.992
2228,3.989
2229,2.025
2230,2.963
2231,2.993
2232,3.018
2233,1.966
2234,1.995
2235,2.022
2236,2.966
2237,2.005
2238,1.984
2239,1.994
2240,2.993
2241,5.983
2242,4.989
2243,1.993
2244,3.99
2245,2.991
2246,2.993
2247,2.992
2248,2.995
2249,2.989
2250,4.986
2251,2.992
2252,2.992
2253,1.996
2254,1.993
2255,4.986
2256,2.993
2257,2.991
2258,1.996
2259,1.996
2260,1.992
2261,1.994
2262,3.991
2263,3.001
2264,2.983
2265,2.993
2266,1.993
2267,2.994
2268,2.992
2269,2.992
2270,1.992
2271,1.001
2272,1.991
2273,1.998
2274,1.994
2275,2.993
2276,3.988
2277,1.996
2278,1.991
2279,1.998
2280,1.994
2281,1.994
2282,2.993
2283,2.992
2284,1.995
2285,1.994
2286,0.998
2287,1.995
2288,1.994
2289,1.995
2290,1.994
2291,2.992
2292,2.992
2293,1.993
2294,1.995
2295,1.994
2296,2.078
2297,1.962
2298,2.023
2299,1.995
2300,1.916
2301,2.073
2302,1.915
2303,1.025
2304,2.046
2305,1.999
2306,1.99
2307,1.917
2308,1.077
2309,1.993
2310,1.996
2311,1.994
2312,0.949
2313,4.957
2314,4.064
2315,2.959
2316,1.98
2317,0.97
2318,2.018
2319,2.047
2320,1.993
2321,1.955
2322,3.032
2323,3.938
2324,2.046
2325,1.949
2326,2.988
2327,3.965
2328,4.063
2329,1.92
2330,1.995
2331,1.995
2332,1.995
2333,2.991
2334,4.018
2335,3.963
2336,2.989
2337,1.996
2338,1.995
2339,3.988
2340,3.024
2341,2.962
2342,1.993
2343,3.989
2344,2.993
2345,2.998
2346,4.007
2347,3.965
2348,1.994
2349,1.028
2350,6.951
2351,2.992
2352,3.021
2353,1.977
2354,1.014
2355,1.995
2356,2.992
2357,2.964
2358,2.992
2359,0.997
2360,3.989
2361,4.988
2362,4.986
2363,2.993
2364,2.991
2365,3.022
2366,2.99
2367,1.967
2368,2.022
2369,1.967
2370,1.995
2371,1.995
2372,1.994
2373,1.997
2374,2.99
2375,1.995
2376,0.996
2377,1.995
2378,1.995
2379,1.997
2380,3.987
2381,4.986
2382,4.987
2383,1.994
2384,0.999
2385,2.991
2386,2.992
2387,3.993
2388,3.986
2389,1.994
2390,3.991
2391,7.98
2392,8.974
2393,9.975
2394,6.98
2395,8.975
2396,2.992
2397,3.99
2398,5.984
2399,4.986
2400,5.984
2401,5.984
2402,3.99
2403,1.994
2404,1.995
2405,1.995
2406,2.991
2407,3.992
2408,2.99
2409,2.992
2410,1.995
2411,1.994
2412,3.989
2413,4.989
2414,2.99
2415,1.995
2416,1.994
2417,1.995
2418,3.989
2419,1.996
2420,1.994
2421,1.995
2422,1.994
2423,1.995
2424,1.994
2425,1.995
2426,1.995
2427,2.004
2428,1.996
2429,1.986
2430,0.998
2431,1.995
2432,1.994
2433,1.996
2434,1.991
2435,3.989
2436,1.997
2437,1.995
2438,1.994
2439,1.996
2440,0.995
2441,1.997
2442,1.994
2443,1.995
2444,1.994
2445,1.995
2446,1.993
2447,1.996
2448,0.995
2449,1.998
2450,2.988
2451,1.998
2452,3.987
2453,1.994
2454,1.998
2455,2.992
2456,1.995
2457,2.989
2458,4.069
2459,2.94
2460,1.049
2461,2.913
2462,2.074
2463,3.989
2464,2.94
2465,2.965
2466,1.994
2467,1.995
2468,3.013
2469,2.001
2470,3.962
2471,2.074
2472,2.94
2473,1.995
2474,1.05
2475,0.998
2476,3.072
2477,2.935
2478,1.971
2479,1.995
2480,3.022
2481,2.986
2482,1.997
2483,3.991
2484,3.991
2485,3.002
2486,2.024
2487,0.969
2488,4.03
2489,2.911
2490,0.996
2491,1.997
2492,3.026
2493,2.037
2494,1.918
2495,2.074
2496,1.998
2497,1.989
2498,1.992
2499,0.998
2500,1.978
2501,1.936
2502,2.069
2503,1.995
2504,1.995
2505,3.989
2506,2.916
2507,2.075
2508,2.988
2509,1.995
2510,5.983
2511,1.995
2512,1.995
2513,1.995
2514,1.994
2515,2.993
2516,2.989
2517,1.922
2518,2.07
2519,1.919
2520,1.025
2521,2.04
2522,1.998
2523,2.916
2524,4.064
2525,1.995
2526,1.997
2527,1.992
2528,1.92
2529,3.017
2530,2.007
2531,1.969
2532,2.008
2533,1.969
2534,1.995
2535,2.026
2536,1.963
2537,4.021
2538,2.961
2539,2.991
2540,2.022
2541,1.995
2542,1.997
2543,2.047
2544,2.988
2545,3.99
2546,3.911
2547,2.991
2548,2.994
2549,2.07
2550,3.995
2551,1.992
2552,2.991
2553,1.999
2554,1.939
2555,2.047
2556,1.914
2557,3.073
2558,4.907
2559,2.07
2560,2.917
2561,1.993
2562,5.063
2563,2.992
2564,3.989
2565,1.92
2566,1.995
2567,2.07
2568,1.918
2569,6.003
2570,2.001
2571,0.996
2572,2.968
2573,1.995
2574,4.018
2575,3.988
2576,1.995
2577,1.967
2578,1.994
2579,1.995
2580,1.995
2581,2.026
2582,5.98
2583,1.999
2584,1.963
2585,1.995
2586,1.995
2587,4.017
2588,2.993
2589,1.988
2590,1.972
2591,0.997
2592,1.995
2593,2.022
2594,1.983
2595,2.976
2596,1.026
2597,2.991
2598,1.968
2599,1.994
2600,2.992
2601,1.994
2602,1.995
2603,1.995
2604,1.996
2605,2.073
2606,2.941
2607,2.964
2608,2.077
2609,1.921
2610,2.064
2611,1.995
2612,1.995
2613,1.996
2614,2.914
2615,1.993
2616,2.992
2617,1.994
2618,1.994
2619,1.995
2620,3.989
2621,2.993
2622,4.071
2623,3.907
2624,5.065
2625,1.94
2626,1.971
2627,1.996
2628,3.997
2629,4.06
2630,2.94
2631,0.97
2632,2.077
2633,1.989
2634,2.995
2635,2.995
2636,3.982
2637,1.995
2638,1.942
2639,1.981
2640,0.987
2641,3.991
2642,4.064
2643,2.992
2644,1.998
2645,1.923
2646,2.012
2647,1.049
2648,4.983
2649,2.994
2650,1.995
2651,1.995
2652,2.003
2653,0.989
2654,3.914
2655,4.069
2656,1.994
2657,1.995
2658,1.916
2659,2.069
2660,1.932
2661,2.061
2662,4.984
2663,1.994
2664,1.995
2665,2.94
2666,2.046
2667,3.99
2668,2.991
2669,1.995
2670,1.995
2671,2.992
2672,1.995
2673,1.998
2674,1.988
2675,3.96
2676,1.03
2677,1.994
2678,1.921
2679,2.069
2680,1.994
2681,1.919
2682,2.02
2683,2.047
2684,0.996
2685,1.919
2686,2.067
2687,1.998
2688,1.994
2689,1.999
2690,0.993
2691,1.92
2692,2.07
2693,2.992
2694,3.992
2695,1.946
2696,1.966
2697,2.069
2698,2.916
2699,2.002
2700,2.064
2701,1.982
2702,1.955
2703,1.971
2704,2.07
2705,1.995
2706,2.991
2707,5.985
2708,3.952
2709,1.983
2710,1.046
2711,3.938
2712,1.971
2713,2.074
2714,1.994
2715,1.995
2716,2.913
2717,2.992
2718,4.066
2719,2.99
2720,1.92
2721,2.071
2722,1.918
2723,1.995
2724,3.067
2725,2.944
2726,1.967
2727,2.07
2728,1.999
2729,1.939
2730,1.971
2731,3.068
2732,2.991
2733,2.992
2734,1.995
2735,1.995
2736,1.996
2737,0.996
2738,1.994
2739,3.941
2740,2.966
2741,2.069
2742,2.926
2743,2.061
2744,2.917
2745,3.068
2746,3.989
2747,1.994
2748,1.995
2749,1.994
2750,1.92
2751,2.072
2752,2.989
2753,2.917
2754,2.073
2755,1.991
2756,0.997
2757,1.997
2758,1.992
2759,1.996
2760,1.995
2761,1.995
2762,1.995
2763,1.943
2764,1.048
2765,2.925
2766,4.056
2767,2.992
2768,4.912
2769,2.008
2770,3.977
2771,4.047
2772,2.934
2773,5.015
2774,1.048
2775,2.074
2776,1.994
2777,1.916
2778,4.065
2779,2.94
2780,2.972
2781,1.992
2782,3.032
2783,2.034
2784,3.987
2785,5.906
2786,2.022
2787,2.04
2788,2.993
2789,2.997
2790,2.922
2791,2.012
2792,1.993
2793,1.971
2794,2.991
2795,2.07
2796,2.993
2797,0.997
2798,1.994
2799,1.92
2800,2.073
2801,1.989
2802,1.972
2803,1.022
2804,3.938
2805,4.964
2806,2.017
2807,1.996
2808,3.002
2809,3.032
2810,4.987
2811,4.984
2812,1.998
2813,1.943
2814,3.043
2815,3.989
2816,1.956
2817,1.959
2818,1.995
2819,2.074
2820,1.99
2821,2.944
2822,2.042
2823,0.998
2824,1.994
2825,1.995
2826,1.995
2827,1.979
2828,1.013
2829,1.998
2830,1.989
2831,3.992
2832,4.936
2833,3.042
2834,1.073
2835,3.989
2836,1.995
2837,1.998
2838,1.945
2839,1.972
2840,2.063
2841,2.992
2842,3.056
2843,1.954
2844,1.049
2845,2.916
2846,1.995
2847,2.992
2848,2.07
2849,1.92
2850,1.073
2851,1.999
2852,1.988
2853,1.923
2854,3.004
2855,3.052
2856,3.993
2857,2.991
2858,1.994
2859,1.995
2860,2.918
2861,1.995
2862,2.991
2863,3.07
2864,2.993
2865,1.994
2866,1.916
2867,0.998
2868,2.067
2869,1.99
2870,1.926
2871,4.065
2872,2.916
2873,2.07
2874,2.918
2875,1.994
2876,1.995
2877,7.056
2878,1.994
2879,1.995
2880,0.947
2881,1.971
2882,2.07
2883,3.937
2884,4.041
2885,1.994
2886,1.919
2887,2.011
2888,1.98
2889,4.062
2890,3.991
2891,1.999
2892,1.988
2893,1.922
2894,1.072
2895,1.996
2896,3.989
2897,2.991
2898,1.995
2899,1.995
2900,1.997
2901,1.941
2902,2.968
2903,3.068
2904,2.991
2905,1.995
2906,1.994
2907,1.919
2908,1.075
2909,1.993
2910,1.995
2911,2.996
2912,3.985
2913,2.992
2914,3.914
2915,3.016
2916,2.046
2917,1.995
2918,1.995
2919,1.965
2920,1.029
2921,3.987
2922,1.995
2923,1.994
2924,1.92
2925,2.07
