,Time
2140,1.994
2141,1.995
2142,1.995
2143,0.921
2144,0.998
2145,2.071
2146,0.921
2147,0.997
2148,4.068
2149,3.91
2150,0.997
2151,2.071
2152,0.945
2153,2.047
2154,0.949
2155,1.967
2156,1.075
2157,1.993
2158,0.922
2159,0.997
2160,1.999
2161,0.994
2162,1.994
2163,0.997
2164,2.992
2165,1.999
2166,2.988
2167,0.997
2168,1.995
2169,0.997
2170,1.995
2171,0.997
2172,1.995
2173,0.997
2174,0.998
2175,0.997
2176,3.994
2177,0.993
2178,1.999
2179,0.993
2180,0.997
2181,0.997
2182,0.997
2183,1.995
2184,0.998
2185,1.994
2186,1.002
2187,0.993
2188,0.997
2189,0.998
2190,0.997
2191,0.997
2192,0.997
2193,0.998
2194,2.003
2195,0.988
2196,1.996
2197,1.995
2198,2.991
2199,1.025
2200,1.995
2201,1.967
2202,0.998
2203,2.019
2204,0.972
2205,1.024
2206,0.995
2207,0.974
2208,0.997
2209,0.997
2210,0.997
2211,1.995
2212,0.997
2213,0.998
2214,1.994
2215,2.997
2216,3.985
2217,2.991
2218,1.996
2219,3.019
2220,1.967
2221,4.024
2222,2.033
2223,7.986
2224,41.883
2225,10.895
2226,8.976
2227,10.97
2228,6.982
2229,6.067
2230,3.936
2231,7.95
2232,3.988
2233,6.982
2234,2.996
2235,1.991
2236,2.991
2237,7.062
2238,5.984
2239,3.909
2240,6.064
2241,2.989
2242,5.907
2243,8.976
2244,3.075
2245,5.93
2246,12.964
2247,5.995
2248,6.978
2249,4.951
2250,6.064
2251,5.962
2252,4.015
2253,11.913
2254,6.036
2255,8.972
2256,2.941
2257,3.99
2258,5.973
2259,6.045
2260,2.993
2261,1.997
2262,7.974
2263,2.994
2264,0.921
2265,2.073
2266,0.92
2267,2.99
2268,6.006
2269,3.045
2270,2.918
2271,0.997
2272,0.998
2273,3.065
2274,5.986
2275,2.993
2276,1.918
2277,1.074
2278,0.921
2279,1.995
2280,8.052
2281,2.997
2282,1.916
2283,2.991
2284,1.996
2285,5.984
2286,4.987
2287,2.068
2288,0.924
2289,0.997
2290,6.076
2291,4.968
2292,1.948
2293,2.966
2294,1.006
2295,3.059
2296,1.93
2297,11.011
2298,6.935
2299,9.046
2300,2.916
2301,2.071
2302,6.981
2303,5.985
2304,2.942
2305,8.026
2306,3.991
2307,1.994
2308,1.996
2309,3.946
2310,6.027
2311,4.987
2312,5.969
2313,5.999
2314,2.991
2315,0.922
2316,2.07
2317,3.989
2318,5.983
2319,2.997
2320,1.989
2321,0.924
2322,1.994
2323,4.066
2324,4.934
2325,2.047
2326,1.995
2327,0.958
2328,2.043
2329,2.983
2330,5.909
2331,2.995
2332,1.991
2333,2.071
2334,5.908
2335,3.989
2336,3.071
2337,1.995
2338,0.921
2339,1.992
2340,4.068
2341,3.997
2342,2.06
2343,1.922
2344,2.025
2345,2.043
2346,7.91
2347,7.05
2348,9.918
2349,17.929
2350,3.002
2351,6.05
2352,4.966
2353,5.006
2354,5.908
2355,5.984
2356,4.068
2357,3.989
2358,3.99
2359,5.983
2360,2.915
2361,6.06
2362,5.907
2363,8.055
2364,9.921
2365,4.99
2366,2.042
2367,1.994
2368,9.934
2369,9.018
2370,8.972
2371,4.991
2372,2.992
2373,5.908
2374,1.995
2375,2.992
2376,4.014
2377,0.972
2378,5.065
2379,2.987
2380,2.994
2381,1.996
2382,0.921
2383,1.995
2384,3.988
2385,4.07
2386,4.939
2387,2.038
2388,1.995
2389,4.99
2390,3.986
2391,1.994
2392,0.922
2393,2.071
2394,1.919
2395,5.983
2396,5.008
2397,7.039
2398,4.981
2399,4.936
2400,3.047
2401,0.92
2402,3.069
2403,8.901
2404,8.056
2405,7.979
2406,2.992
2407,1.992
2408,2.991
2409,4.91
2410,7.062
2411,5.984
2412,4.986
2413,7.978
2414,3.911
2415,7.06
2416,6.929
2417,3.041
2418,1.998
2419,3.985
2420,6.907
2421,3.068
2422,0.921
2423,4.986
2424,5.063
2425,2.948
2426,0.971
2427,2.065
2428,0.922
2429,6.06
2430,4.986
2431,2.917
2432,0.997
2433,2.07
2434,6.906
2435,4.069
2436,1.991
2437,1.994
2438,0.922
2439,4.988
2440,3.015
2441,3.043
2442,3.913
2443,1.996
2444,5.983
2445,7.01
2446,2.074
2447,2.992
2448,5.981
2449,3.913
2450,1.994
2451,7.063
2452,4.906
2453,7.057
2454,1.994
2455,4.987
2456,3.989
2457,1.995
2458,3.987
2459,5.989
2460,3.988
2461,4.985
2462,1.945
2463,2.999
2464,4.033
2465,2.99
2466,1.996
2467,0.922
2468,2.067
2469,1.998
2470,6.982
2471,1.918
2472,4.067
2473,1.992
2474,2.993
2475,7.978
2476,4.986
2477,2.918
2478,1.995
2479,2.034
2480,0.97
2481,2.008
2482,1.992
2483,2.047
2484,0.922
2485,1.994
2486,4.066
2487,0.921
2488,2.021
2489,0.971
2490,2.02
2491,2.048
2492,1.916
2493,2.071
2494,1.995
2495,3.936
2496,0.974
2497,1.995
2498,0.997
2499,1.994
2500,0.997
2501,2.029
2502,0.965
2503,2.017
2504,2.969
2505,0.997
2506,1.995
2507,2.07
2508,1.918
2509,0.998
2510,3.017
2511,4.044
2512,4.984
2513,1.994
2514,0.921
2515,1.995
2516,2.991
2517,0.996
2518,4.068
2519,1.995
2520,1.991
2521,0.922
2522,2.023
2523,0.969
2524,2.071
2525,3.976
2526,3.963
2527,2.034
2528,0.921
2529,2.07
2530,0.922
2531,3.988
2532,0.999
2533,3.004
2534,2.98
2535,2.073
2536,1.989
2537,0.924
2538,2.071
2539,1.994
2540,2.989
2541,3.94
2542,2.047
2543,1.948
2544,0.969
2545,1.994
2546,2.992
2547,0.997
2548,1.995
2549,3.069
2550,1.977
2551,0.938
2552,2.071
2553,1.995
2554,1.994
2555,2.99
2556,3.938
2557,3.045
2558,1.994
2559,0.923
2560,1.994
2561,2.996
2562,1.99
2563,0.998
2564,2.056
2565,1.961
2566,2.039
2567,0.926
2568,2.068
2569,0.924
2570,1.999
2571,0.993
2572,1.999
2573,1.994
2574,1.996
2575,1.989
2576,1.996
2577,0.997
2578,1.999
2579,0.992
2580,1.999
2581,1.991
2582,0.997
2583,0.997
2584,3.989
2585,1.996
2586,0.997
2587,2.009
2588,0.996
2589,0.984
2590,1.995
2591,1.999
2592,0.993
2593,1.999
2594,1.993
2595,1.992
2596,1.001
2597,0.993
2598,1.995
2599,0.997
2600,2.0
2601,1.99
2602,0.997
2603,1.999
2604,1.989
2605,2.995
2606,2.02
2607,1.007
2608,2.038
2609,1.991
2610,2.916
2611,2.07
2612,3.94
2613,2.044
2614,0.922
2615,2.07
2616,0.922
2617,3.071
2618,1.991
2619,0.922
2620,1.994
2621,3.991
2622,1.007
2623,1.984
2624,2.018
2625,2.047
2626,1.994
2627,0.922
2628,1.995
2629,3.018
2630,2.044
2631,0.922
2632,2.021
2633,1.047
2634,0.921
2635,2.072
2636,2.99
2637,2.94
2638,1.97
2639,3.992
2640,1.994
2641,4.012
2642,0.974
2643,2.07
2644,1.999
2645,1.919
2646,1.99
2647,0.998
2648,0.997
2649,0.998
2650,1.999
2651,0.993
2652,2.996
2653,2.992
2654,1.99
2655,1.995
2656,2.023
2657,2.029
2658,2.01
2659,2.99
2660,2.996
2661,2.912
2662,2.07
2663,0.924
2664,2.072
2665,0.925
2666,1.991
2667,0.994
2668,2.995
2669,1.995
2670,2.988
2671,3.015
2672,1.053
2673,0.92
2674,2.069
2675,2.994
2676,1.992
2677,0.923
2678,1.995
2679,2.992
2680,1.994
2681,0.999
2682,2.072
2683,0.919
2684,1.995
2685,0.997
2686,1.994
2687,0.998
2688,3.024
2689,1.986
2690,1.971
2691,1.995
2692,0.997
2693,2.07
2694,1.919
2695,2.071
2696,2.922
2697,3.01
2698,1.994
2699,3.048
2700,2.936
2701,2.048
2702,4.937
2703,1.969
2704,1.993
2705,1.997
2706,4.063
2707,2.917
2708,1.994
2709,1.995
2710,2.07
2711,0.922
2712,0.997
2713,2.071
2714,1.919
2715,2.995
2716,3.066
2717,1.917
2718,2.992
2719,0.998
2720,2.993
2721,10.997
2722,2.044
2723,0.92
2724,0.998
2725,2.07
2726,1.919
2727,3.066
2728,2.994
2729,1.919
2730,2.07
2731,1.919
2732,1.021
2733,1.971
2734,2.992
2735,2.073
2736,1.995
2737,1.94
2738,2.046
2739,0.922
2740,2.071
2741,0.931
2742,2.014
2743,2.041
2744,2.96
2745,2.027
2746,1.995
2747,0.921
2748,0.997
2749,2.071
2750,0.932
2751,1.984
2752,3.068
2753,2.995
2754,0.918
2755,2.074
2756,0.918
2757,0.997
2758,1.074
2759,1.924
2760,0.992
2761,0.998
2762,2.067
2763,0.924
2764,2.071
2765,0.921
2766,2.007
2767,0.985
2768,0.998
2769,1.998
2770,0.994
2771,0.997
2772,0.998
2773,2.003
2774,0.988
2775,1.999
2776,1.994
2777,2.992
2778,1.997
2779,0.992
2780,0.998
2781,1.994
2782,0.996
2783,2.0
2784,1.99
2785,1.015
2786,0.98
2787,2.999
2788,1.989
2789,2.076
2790,0.922
2791,2.063
2792,0.921
2793,1.995
2794,1.01
2795,2.988
2796,1.992
2797,1.989
2798,2.07
2799,1.998
2800,0.952
2801,2.039
2802,1.951
2803,2.036
2804,2.992
2805,1.924
2806,2.065
2807,0.946
2808,1.971
2809,0.997
2810,0.997
2811,2.993
2812,3.077
2813,0.913
2814,1.996
2815,1.993
2816,1.039
2817,2.002
2818,0.949
2819,2.07
2820,2.94
2821,1.971
2822,3.076
2823,0.937
2824,2.046
2825,0.922
2826,2.071
2827,0.921
2828,3.016
2829,2.968
2830,1.995
2831,2.018
2832,0.974
2833,2.058
2834,0.961
2835,2.043
2836,1.98
2837,6.946
2838,9.948
2839,2.992
2840,2.993
2841,2.073
2842,1.995
2843,1.994
2844,0.945
2845,1.999
2846,0.966
2847,2.07
2848,1.995
2849,2.993
2850,1.994
2851,0.958
2852,2.033
2853,0.923
2854,2.07
2855,0.921
2856,3.99
2857,2.07
2858,1.995
2859,1.929
2860,1.985
2861,2.001
2862,0.991
2863,2.07
2864,1.995
2865,2.995
2866,0.918
2867,2.07
2868,0.922
2869,2.07
2870,0.922
2871,1.999
2872,0.993
2873,0.997
2874,1.999
2875,0.993
2876,1.995
2877,1.994
2878,0.998
2879,2.023
2880,0.987
2881,2.053
2882,0.942
2883,2.05
2884,0.921
2885,1.995
2886,1.995
2887,0.997
2888,0.997
2889,2.071
2890,0.921
2891,1.999
2892,0.993
2893,1.999
2894,1.99
2895,1.999
2896,1.995
2897,0.993
2898,2.076
2899,0.916
2900,0.998
2901,2.991
2902,1.025
2903,0.97
2904,2.071
2905,1.997
2906,0.919
2907,2.027
2908,0.965
2909,0.998
2910,0.997
2911,2.025
2912,0.991
2913,0.997
2914,1.998
2915,0.97
2916,0.997
2917,0.998
2918,1.994
2919,0.998
2920,0.997
2921,1.994
2922,0.997
2923,2.993
2924,2.022
2925,1.993
