,Time
2141,3.988
2142,6.983
2143,2.077
2144,2.992
2145,3.982
2146,4.987
2147,3.989
2148,3.989
2149,1.995
2150,4.987
2151,3.913
2152,3.031
2153,3.026
2154,1.998
2155,2.991
2156,5.985
2157,2.992
2158,3.965
2159,2.017
2160,3.991
2161,4.986
2162,2.989
2163,3.941
2164,3.044
2165,2.991
2166,3.99
2167,3.914
2168,4.064
2169,2.994
2170,3.989
2171,1.994
2172,1.995
2173,1.994
2174,4.985
2175,1.952
2176,3.038
2177,2.991
2178,1.942
2179,3.965
2180,4.018
2181,2.963
2182,2.993
2183,4.987
2184,4.069
2185,4.986
2186,5.981
2187,2.992
2188,4.911
2189,3.988
2190,3.993
2191,3.016
2192,3.044
2193,3.99
2194,3.924
2195,2.015
2196,3.033
2197,3.914
2198,6.011
2199,3.991
2200,3.04
2201,3.936
2202,4.046
2203,6.925
2204,3.047
2205,1.992
2206,6.98
2207,3.914
2208,3.068
2209,3.913
2210,4.065
2211,4.987
2212,2.993
2213,2.991
2214,6.981
2215,2.941
2216,4.041
2217,2.991
2218,3.99
2219,3.989
2220,2.982
2221,2.009
2222,3.987
2223,1.994
2224,1.994
2225,2.996
2226,3.933
2227,4.963
2228,3.017
2229,3.988
2230,1.972
2231,3.071
2232,3.986
2233,1.995
2234,2.971
2235,1.986
2236,3.943
2237,2.991
2238,4.066
2239,2.916
2240,6.983
2241,2.99
2242,3.99
2243,2.991
2244,5.989
2245,2.987
2246,2.992
2247,6.064
2248,4.934
2249,5.957
2250,6.057
2251,7.929
2252,3.966
2253,6.06
2254,4.911
2255,4.066
2256,1.994
2257,5.984
2258,2.94
2259,2.968
2260,2.991
2261,5.065
2262,3.986
2263,3.915
2264,3.066
2265,2.994
2266,5.983
2267,3.991
2268,3.912
2269,5.043
2270,3.961
2271,2.041
2272,3.991
2273,2.993
2274,3.989
2275,5.908
2276,3.068
2277,2.915
2278,3.069
2279,2.916
2280,3.065
2281,2.919
2282,2.071
2283,2.916
2284,3.067
2285,2.993
2286,4.933
2287,1.972
2288,3.99
2289,3.995
2290,3.983
2291,2.991
2292,2.069
2293,1.995
2294,3.916
2295,6.011
2296,3.041
2297,2.916
2298,5.984
2299,4.988
2300,2.99
2301,3.068
2302,1.999
2303,4.956
2304,7.009
2305,4.909
2306,5.009
2307,2.053
2308,4.98
2309,4.004
2310,2.98
2311,5.984
2312,3.988
2313,2.953
2314,4.951
2315,5.066
2316,2.989
2317,2.992
2318,2.992
2319,5.983
2320,4.935
2321,3.045
2322,4.986
2323,3.993
2324,2.988
2325,3.915
2326,2.069
2327,2.992
2328,2.916
2329,3.067
2330,2.992
2331,2.996
2332,2.99
2333,4.99
2334,2.912
2335,2.071
2336,4.986
2337,4.911
2338,3.068
2339,1.994
2340,2.929
2341,2.98
2342,4.987
2343,3.988
2344,4.988
2345,4.066
2346,6.983
2347,3.99
2348,4.068
2349,4.909
2350,3.989
2351,4.068
2352,3.99
2353,2.988
2354,5.983
2355,3.914
2356,2.071
2357,2.992
2358,6.906
2359,4.016
2360,4.042
2361,2.991
2362,5.983
2363,3.987
2364,2.992
2365,2.992
2366,5.932
2367,2.996
2368,3.039
2369,2.993
2370,5.932
2371,5.036
2372,2.923
2373,2.068
2374,3.985
2375,5.987
2376,1.993
2377,3.915
2378,2.992
2379,6.06
2380,1.994
2381,3.99
2382,2.988
2383,2.995
2384,2.992
2385,1.944
2386,4.041
2387,2.916
2388,4.024
2389,3.983
2390,7.979
2391,7.031
2392,2.993
2393,3.911
2394,3.07
2395,2.913
2396,4.068
2397,3.987
2398,2.995
2399,1.915
2400,6.061
2401,5.907
2402,3.991
2403,4.064
2404,6.981
2405,4.991
2406,3.938
2407,2.043
2408,7.977
2409,4.911
2410,7.058
2411,7.961
2412,3.009
2413,5.988
2414,4.983
2415,2.915
2416,5.061
2417,2.995
2418,2.995
2419,2.937
2420,3.045
2421,1.993
2422,3.99
2423,7.902
2424,1.995
2425,3.068
2426,5.984
2427,4.987
2428,2.92
2429,2.991
2430,4.064
2431,4.938
2432,2.04
2433,2.917
2434,4.066
2435,3.913
2436,3.068
2437,2.916
2438,3.989
2439,2.071
2440,6.973
2441,2.924
2442,4.064
2443,1.92
2444,2.993
2445,3.99
2446,3.019
2447,1.967
2448,4.065
2449,3.913
2450,5.983
2451,9.975
2452,6.063
2453,3.91
2454,3.989
2455,3.005
2456,6.051
2457,3.91
2458,2.07
2459,1.942
2460,4.963
2461,5.063
2462,3.993
2463,2.988
2464,4.991
2465,5.904
2466,2.071
2467,3.937
2468,2.968
2469,6.012
2470,3.044
2471,3.911
2472,3.066
2473,6.982
2474,3.991
2475,3.936
2476,5.978
2477,3.047
2478,1.997
2479,2.992
2480,2.939
2481,4.045
2482,4.984
2483,2.996
2484,2.988
2485,2.915
2486,2.993
2487,4.073
2488,1.987
2489,1.994
2490,1.995
2491,2.992
2492,2.992
2493,3.923
2494,3.98
2495,4.069
2496,5.904
2497,4.987
2498,3.071
2499,3.99
2500,4.983
2501,4.91
2502,2.993
2503,4.064
2504,4.939
2505,2.99
2506,4.041
2507,3.912
2508,4.066
2509,5.931
2510,3.045
2511,2.991
2512,4.991
2513,4.908
2514,3.988
2515,4.063
2516,6.985
2517,3.986
2518,2.993
2519,2.991
2520,5.91
2521,2.993
2522,3.016
2523,2.046
2524,5.984
2525,4.986
2526,3.987
2527,2.994
2528,6.94
2529,3.955
2530,3.069
2531,2.992
2532,2.992
2533,4.986
2534,2.917
2535,3.067
2536,2.938
2537,2.049
2538,3.913
2539,2.992
2540,3.99
2541,4.986
2542,3.989
2543,2.992
2544,2.993
2545,2.992
2546,2.995
2547,4.987
2548,4.985
2549,3.988
2550,5.014
2551,7.033
2552,2.99
2553,3.986
2554,4.992
2555,6.925
2556,3.965
2557,4.014
2558,4.963
2559,4.069
2560,3.986
2561,4.987
2562,5.907
2563,3.016
2564,6.036
2565,5.983
2566,2.993
2567,2.993
2568,1.994
2569,3.99
2570,4.986
2571,3.913
2572,2.993
2573,4.068
2574,5.904
2575,3.068
2576,1.995
2577,2.996
2578,6.98
2579,2.99
2580,2.915
2581,3.069
2582,6.905
2583,2.992
2584,1.995
2585,3.994
2586,2.991
2587,2.992
2588,4.063
2589,2.992
2590,2.915
2591,4.987
2592,3.022
2593,1.963
2594,3.987
2595,3.989
2596,3.08
2597,1.908
2598,3.074
2599,2.91
2600,3.068
2601,3.913
2602,4.987
2603,4.069
2604,2.912
2605,3.023
2606,4.034
2607,4.911
2608,4.065
2609,2.94
2610,4.988
2611,5.959
2612,3.067
2613,2.947
2614,2.962
2615,6.06
2616,2.916
2617,3.039
2618,4.939
2619,4.987
2620,3.989
2621,2.071
2622,2.916
2623,4.99
2624,5.061
2625,1.998
2626,2.974
2627,4.924
2628,5.066
2629,3.986
2630,2.991
2631,4.987
2632,5.985
2633,1.994
2634,1.995
2635,3.913
2636,3.068
2637,5.988
2638,2.987
2639,2.993
2640,1.997
2641,3.986
2642,2.993
2643,2.916
2644,2.039
2645,2.948
2646,3.989
2647,2.078
2648,3.906
2649,3.99
2650,3.071
2651,3.986
2652,3.913
2653,2.992
2654,3.99
2655,3.066
2656,3.915
2657,1.994
2658,5.984
2659,5.063
2660,4.987
2661,4.937
2662,3.042
2663,2.915
2664,5.984
2665,2.019
2666,4.043
2667,2.991
2668,6.98
2669,2.916
2670,2.992
2671,3.077
2672,3.984
2673,5.928
2674,3.048
2675,3.986
2676,5.983
2677,3.914
2678,3.067
2679,2.992
2680,4.988
2681,2.915
2682,3.072
2683,2.937
2684,2.046
2685,2.992
2686,4.986
2687,5.984
2688,3.99
2689,3.986
2690,3.916
2691,3.069
2692,5.937
2693,2.963
2694,2.992
2695,2.992
2696,2.069
2697,3.915
2698,2.992
2699,4.065
2700,1.995
2701,3.972
2702,2.012
2703,5.908
2704,2.075
2705,1.991
2706,2.939
2707,3.048
2708,3.945
2709,2.981
2710,1.971
2711,3.988
2712,2.993
2713,4.065
2714,4.911
2715,4.068
2716,2.913
2717,2.992
2718,3.069
2719,4.989
2720,4.908
2721,2.991
2722,6.034
2723,6.012
2724,2.978
2725,2.931
2726,4.063
2727,4.927
2728,3.973
2729,1.994
2730,3.02
2731,8.948
2732,2.069
2733,3.974
2734,2.01
2735,2.937
2736,5.042
2737,3.989
2738,2.942
2739,3.043
2740,5.909
2741,2.07
2742,2.989
2743,3.955
2744,3.029
2745,2.991
2746,2.991
2747,2.993
2748,4.986
2749,4.988
2750,2.992
2751,1.996
2752,2.991
2753,3.992
2754,1.992
2755,2.918
2756,4.987
2757,10.0
2758,5.987
2759,5.953
2760,6.013
2761,3.977
2762,4.0
2763,5.959
2764,8.004
2765,2.992
2766,12.966
2767,7.951
2768,8.976
2769,3.018
2770,3.045
2771,1.995
2772,7.977
2773,3.991
2774,2.912
2775,4.987
2776,5.985
2777,2.072
2778,2.99
2779,2.992
2780,3.989
2781,4.987
2782,3.938
2783,2.986
2784,8.036
2785,2.989
2786,2.998
2787,2.99
2788,4.989
2789,6.978
2790,3.94
2791,7.034
2792,4.983
2793,4.987
2794,3.993
2795,5.98
2796,4.91
2797,3.016
2798,5.043
2799,2.944
2800,3.036
2801,1.919
2802,3.069
2803,2.99
2804,2.993
2805,3.913
2806,3.99
2807,2.07
2808,3.913
2809,4.018
2810,4.001
2811,6.024
2812,6.978
2813,2.953
2814,2.033
2815,3.967
2816,5.93
2817,3.995
2818,3.984
2819,4.065
2820,5.988
2821,3.955
2822,3.022
2823,2.993
2824,4.911
2825,4.014
2826,2.991
2827,3.069
2828,3.938
2829,4.041
2830,3.988
2831,2.992
2832,4.936
2833,2.968
2834,4.023
2835,3.038
2836,1.991
2837,2.992
2838,5.987
2839,3.909
2840,2.072
2841,1.997
2842,6.93
2843,3.041
2844,2.996
2845,2.913
2846,5.066
2847,3.985
2848,2.992
2849,3.913
2850,3.99
2851,1.994
2852,1.995
2853,3.99
2854,3.071
2855,3.989
2856,6.979
2857,1.993
2858,3.994
2859,2.912
2860,3.068
2861,1.995
2862,2.915
2863,2.994
2864,2.071
2865,3.91
2866,3.023
2867,3.958
2868,4.037
2869,3.969
2870,3.962
2871,5.983
2872,2.993
2873,4.073
2874,4.976
2875,5.911
2876,4.066
2877,2.916
2878,5.988
2879,4.012
2880,2.965
2881,3.071
2882,7.977
2883,2.992
2884,2.99
2885,1.995
2886,4.985
2887,4.986
2888,2.942
2889,2.969
2890,6.059
2891,3.988
2892,3.989
2893,3.99
2894,4.986
2895,5.984
2896,3.945
2897,4.957
2898,8.005
2899,3.045
2900,3.911
2901,3.071
2902,3.989
2903,3.91
2904,1.997
2905,2.993
2906,2.073
2907,1.989
2908,1.997
2909,2.992
2910,3.989
2911,5.909
2912,3.067
2913,3.914
2914,2.069
2915,4.941
2916,3.961
2917,3.994
2918,1.99
2919,4.032
2920,5.019
2921,4.936
2922,3.022
2923,2.937
2924,5.985
2925,3.071
