,Time
1594,1.953
1595,1.996
1596,2.021
1597,3.964
1598,1.993
1599,2.022
1600,1.967
1601,1.994
1602,2.024
1603,2.964
1604,2.991
1605,3.99
1606,4.065
1607,3.993
1608,3.986
1609,2.969
1610,2.017
1611,5.91
1612,2.073
1613,1.994
1614,1.995
1615,2.94
1616,4.038
1617,5.908
1618,2.072
1619,1.917
1620,3.989
1621,2.993
1622,3.052
1623,1.935
1624,1.993
1625,4.071
1626,1.991
1627,3.992
1628,1.915
1629,2.071
1630,1.994
1631,1.995
1632,2.94
1633,3.044
1634,5.908
1635,3.072
1636,1.994
1637,3.988
1638,5.974
1639,4.001
1640,1.998
1641,0.994
1642,4.917
1643,2.982
1644,2.013
1645,0.978
1646,2.076
1647,1.994
1648,1.998
1649,1.992
1650,1.995
1651,1.99
1652,1.918
1653,1.074
1654,1.995
1655,1.994
1656,1.997
1657,1.936
1658,2.06
1659,1.99
1660,2.987
1661,1.996
1662,2.916
1663,3.071
1664,5.981
1665,3.914
1666,3.067
1667,2.992
1668,1.995
1669,2.942
1670,1.969
1671,2.07
1672,1.994
1673,1.943
1674,2.968
1675,2.993
1676,3.989
1677,2.023
1678,1.995
1679,3.961
1680,2.991
1681,2.025
1682,2.989
1683,3.989
1684,2.993
1685,1.994
1686,1.995
1687,2.993
1688,3.018
1689,5.996
1690,2.953
1691,2.035
1692,3.949
1693,2.034
1694,2.035
1695,2.913
1696,3.988
1697,1.997
1698,3.987
1699,2.074
1700,1.995
1701,2.913
1702,1.077
1703,2.025
1704,1.048
1705,2.987
1706,3.993
1707,2.94
1708,2.041
1709,1.998
1710,3.913
1711,3.019
1712,3.961
1713,2.992
1714,2.992
1715,1.994
1716,1.995
1717,3.071
1718,4.938
1719,4.038
1720,1.994
1721,3.99
1722,3.991
1723,2.957
1724,2.03
1725,1.995
1726,1.914
1727,1.076
1728,4.988
1729,1.994
1730,1.989
1731,1.966
1732,1.029
1733,1.994
1734,1.919
1735,4.019
1736,2.044
1737,1.995
1738,1.915
1739,1.996
1740,2.074
1741,1.993
1742,1.996
1743,3.985
1744,2.946
1745,2.006
1746,2.005
1747,1.975
1748,1.042
1749,1.994
1750,3.914
1751,1.994
1752,2.992
1753,1.995
1754,2.07
1755,1.918
1756,2.02
1757,2.968
1758,5.058
1759,11.921
1760,6.957
1761,8.976
1762,6.072
1763,4.974
1764,3.941
1765,6.983
1766,2.991
1767,2.046
1768,1.999
1769,2.988
1770,2.943
1771,1.989
1772,2.005
1773,1.977
1774,1.054
1775,1.997
1776,1.994
1777,3.989
1778,5.908
1779,6.002
1780,6.042
1781,3.993
1782,1.939
1783,3.044
1784,2.941
1785,3.043
1786,2.993
1787,4.985
1788,3.99
1789,2.99
1790,4.993
1791,3.985
1792,1.994
1793,2.992
1794,1.996
1795,2.996
1796,5.904
1797,3.068
1798,2.992
1799,1.994
1800,3.915
1801,2.068
1802,1.997
1803,5.908
1804,3.071
1805,1.992
1806,2.968
1807,1.941
1808,2.995
1809,3.987
1810,3.989
1811,2.993
1812,2.991
1813,4.018
1814,2.964
1815,3.016
1816,4.962
1817,3.989
1818,3.991
1819,4.986
1820,4.987
1821,2.018
1822,2.969
1823,3.989
1824,2.993
1825,2.991
1826,3.019
1827,3.994
1828,6.055
1829,3.99
1830,2.915
1831,2.071
1832,3.912
1833,4.067
1834,4.972
1835,2.928
1836,2.992
1837,2.073
1838,4.985
1839,2.992
1840,3.993
1841,1.991
1842,2.992
1843,1.995
1844,3.992
1845,3.986
1846,2.916
1847,2.996
1848,4.064
1849,2.993
1850,1.995
1851,1.995
1852,2.959
1853,4.017
1854,1.995
1855,1.999
1856,1.915
1857,2.992
1858,1.994
1859,1.996
1860,3.017
1861,1.993
1862,1.971
1863,2.07
1864,1.995
1865,2.916
1866,1.995
1867,1.997
1868,2.99
1869,3.067
1870,1.995
1871,1.995
1872,1.996
1873,2.915
1874,2.001
1875,4.062
1876,2.993
1877,2.912
1878,3.019
1879,2.043
1880,3.989
1881,2.917
1882,3.068
1883,3.913
1884,3.016
1885,2.999
1886,3.014
1887,5.04
1888,1.995
1889,1.995
1890,4.987
1891,3.909
1892,3.99
1893,3.071
1894,3.91
1895,4.069
1896,2.992
1897,2.913
1898,3.075
1899,3.936
1900,2.04
1901,3.99
1902,2.988
1903,2.995
1904,2.926
1905,5.974
1906,1.995
1907,2.993
1908,2.077
1909,2.995
1910,1.985
1911,3.992
1912,1.999
1913,2.988
1914,1.922
1915,2.985
1916,2.994
1917,1.993
1918,2.022
1919,2.991
1920,3.99
1921,4.018
1922,1.965
1923,2.003
1924,2.014
1925,1.967
1926,3.02
1927,1.967
1928,1.995
1929,2.074
1930,1.942
1931,2.047
1932,3.989
1933,3.989
1934,3.072
1935,3.941
1936,1.964
1937,5.983
1938,1.995
1939,3.071
1940,2.912
1941,2.993
1942,5.017
1943,2.962
1944,2.992
1945,2.078
1946,2.988
1947,5.934
1948,3.99
1949,2.045
1950,5.905
1951,5.029
1952,2.031
1953,3.993
1954,3.985
1955,8.98
1956,2.988
1957,3.989
1958,3.911
1959,3.989
1960,3.019
1961,3.041
1962,2.991
1963,4.991
1964,5.983
1965,4.991
1966,1.935
1967,6.041
1968,2.995
1969,2.908
1970,2.075
1971,3.989
1972,5.98
1973,2.934
1974,2.054
1975,3.992
1976,6.978
1977,2.948
1978,2.037
1979,1.996
1980,2.992
1981,1.995
1982,2.916
1983,2.071
1984,1.994
1985,2.917
1986,4.065
1987,1.994
1988,2.916
1989,1.995
1990,3.039
1991,2.025
1992,2.979
1993,2.951
1994,1.971
1995,2.993
1996,3.077
1997,5.899
1998,3.067
1999,1.943
2000,1.996
2001,2.992
2002,2.07
2003,3.917
2004,3.065
2005,2.918
2006,1.992
2007,2.992
2008,2.078
2009,4.903
2010,5.984
2011,3.072
2012,3.91
2013,3.075
2014,2.985
2015,1.952
2016,4.033
2017,1.997
2018,1.995
2019,3.985
2020,9.977
2021,2.988
2022,4.987
2023,5.984
2024,4.987
2025,3.989
2026,4.98
2027,5.995
2028,5.907
2029,2.99
2030,3.989
2031,2.07
2032,1.996
2033,2.991
2034,3.986
2035,3.917
2036,1.993
2037,2.001
2038,2.986
2039,3.072
2040,4.987
2041,1.99
2042,2.99
2043,1.998
2044,1.919
2045,3.066
2046,1.996
2047,1.994
2048,2.993
2049,1.92
2050,3.987
2051,3.059
2052,2.004
2053,2.917
2054,3.069
2055,1.993
2056,1.993
2057,1.995
2058,2.918
2059,2.991
2060,3.068
2061,7.904
2062,3.071
2063,1.993
2064,3.912
2065,4.008
2066,3.051
2067,2.993
2068,1.915
2069,3.068
2070,4.993
2071,1.911
2072,2.993
2073,3.989
2074,4.987
2075,5.015
2076,4.04
2077,2.992
2078,4.987
2079,5.922
2080,4.048
2081,1.994
2082,2.928
2083,2.059
2084,4.972
2085,2.009
2086,2.992
2087,2.992
2088,2.993
2089,1.993
2090,1.996
2091,1.918
2092,4.069
2093,2.988
2094,1.996
2095,1.994
2096,1.995
2097,1.994
2098,1.987
2099,1.952
2100,2.046
2101,1.942
2102,1.05
2103,1.942
2104,2.046
2105,1.995
2106,1.982
2107,0.934
2108,3.072
2109,0.994
2110,1.073
2111,1.995
