,Time
2140,0.918
2141,2.069
2142,1.995
2143,2.917
2144,2.992
2145,2.022
2146,1.979
2147,1.014
2148,2.041
2149,2.918
2150,3.07
2151,1.917
2152,1.994
2153,0.998
2154,2.021
2155,1.047
2156,0.92
2157,0.997
2158,2.07
2159,2.965
2160,2.023
2161,1.994
2162,1.921
2163,1.993
2164,1.026
2165,1.966
2166,3.074
2167,1.99
2168,3.987
2169,0.923
2170,1.994
2171,0.997
2172,2.07
2173,1.995
2174,1.994
2175,1.996
2176,0.997
2177,1.993
2178,2.996
2179,0.919
2180,1.073
2181,0.947
2182,1.994
2183,0.976
2184,3.062
2185,1.997
2186,2.992
2187,0.998
2188,1.925
2189,1.066
2190,1.001
2191,0.998
2192,0.918
2193,0.998
2194,2.07
2195,1.919
2196,4.064
2197,1.92
2198,1.069
2199,1.958
2200,1.038
2201,0.922
2202,0.996
2203,2.024
2204,1.967
2205,9.003
2206,2.03
2207,1.013
2208,0.919
2209,2.073
2210,0.919
2211,2.069
2212,1.995
2213,2.0
2214,0.99
2215,0.924
2216,0.998
2217,2.07
2218,0.997
2219,1.943
2220,0.974
2221,1.995
2222,0.997
2223,0.997
2224,0.998
2225,2.019
2226,1.047
2227,0.998
2228,0.922
2229,2.07
2230,0.923
2231,0.996
2232,2.047
2233,1.02
2234,0.998
2235,1.919
2236,0.998
2237,2.07
2238,0.948
2239,0.995
2240,0.975
2241,2.066
2242,0.925
2243,1.994
2244,1.077
2245,0.917
2246,2.022
2247,1.968
2248,3.989
2249,1.077
2250,1.943
2251,1.049
2252,0.918
2253,2.071
2254,0.996
2255,0.944
2256,1.973
2257,2.073
2258,2.989
2259,1.994
2260,1.931
2261,1.065
2262,0.919
2263,1.999
2264,1.079
2265,0.938
2266,3.964
2267,1.993
2268,2.992
2269,1.995
2270,2.074
2271,0.996
2272,0.919
2273,2.073
2274,0.995
2275,2.916
2276,4.041
2277,1.021
2278,1.998
2279,1.991
2280,0.998
2281,0.922
2282,1.994
2283,2.992
2284,3.075
2285,0.99
2286,0.922
2287,2.001
2288,2.063
2289,0.923
2290,0.997
2291,2.073
2292,0.997
2293,0.975
2294,3.012
2295,2.94
2296,1.052
2297,1.951
2298,0.963
2299,0.997
2300,0.997
2301,2.058
2302,1.01
2303,0.945
2304,2.97
2305,2.021
2306,0.97
2307,2.07
2308,0.922
2309,0.997
2310,2.992
2311,1.073
2312,0.922
2313,0.997
2314,2.07
2315,1.994
2316,1.996
2317,1.994
2318,1.943
2319,0.974
2320,0.997
2321,0.998
2322,2.004
2323,1.063
2324,0.921
2325,3.989
2326,0.998
2327,2.019
2328,1.048
2329,0.998
2330,0.922
2331,2.019
2332,1.048
2333,1.995
2334,0.995
2335,0.925
2336,2.069
2337,0.997
2338,0.923
2339,0.997
2340,0.998
2341,2.04
2342,0.978
2343,1.046
2344,0.922
2345,0.998
2346,2.029
2347,1.038
2348,0.997
2349,0.923
2350,0.997
2351,1.995
2352,0.996
2353,1.995
2354,2.07
2355,1.995
2356,0.922
2357,2.051
2358,1.013
2359,1.94
2360,1.055
2361,0.997
2362,0.923
2363,0.997
2364,0.997
2365,1.999
2366,1.991
2367,1.995
2368,1.036
2369,1.002
2370,0.958
2371,0.997
2372,0.993
2373,1.002
2374,0.997
2375,0.993
2376,0.996
2377,1.998
2378,0.997
2379,1.994
2380,3.021
2381,0.967
2382,2.073
2383,1.995
2384,1.917
2385,3.067
2386,1.997
2387,1.995
2388,0.919
2389,1.995
2390,1.994
2391,2.073
2392,1.917
2393,2.0
2394,0.991
2395,1.995
2396,1.025
2397,2.966
2398,1.994
2399,2.07
2400,1.93
2401,1.061
2402,1.995
2403,1.919
2404,2.071
2405,1.994
2406,0.997
2407,1.98
2408,1.012
2409,0.999
2410,0.921
2411,1.994
2412,3.022
2413,1.982
2414,0.979
2415,2.021
2416,2.023
2417,0.97
2418,0.995
2419,2.022
2420,1.049
2421,1.915
2422,1.07
2423,3.993
2424,1.994
2425,0.997
2426,0.922
2427,2.07
2428,0.997
2429,0.997
2430,0.923
2431,2.07
2432,2.979
2433,2.007
2434,0.923
2435,0.996
2436,2.995
2437,1.992
2438,1.026
2439,2.049
2440,0.915
2441,0.997
2442,2.07
2443,1.994
2444,1.946
2445,1.047
2446,0.922
2447,1.072
2448,0.923
2449,1.994
2450,1.073
2451,0.997
2452,0.922
2453,0.998
2454,1.994
2455,1.995
2456,2.073
2457,2.938
2458,1.97
2459,0.998
2460,2.076
2461,0.916
2462,1.994
2463,4.064
2464,1.995
2465,0.923
2466,2.069
2467,0.95
2468,2.043
2469,0.922
2470,2.07
2471,0.922
2472,2.009
2473,1.057
2474,1.995
2475,2.993
2476,7.011
2477,2.989
2478,6.954
2479,2.023
2480,8.978
2481,8.962
2482,4.971
2483,8.976
2484,0.998
2485,1.077
2486,0.997
2487,0.918
2488,2.074
2489,0.997
2490,1.916
2491,1.995
2492,2.073
2493,1.995
2494,0.948
2495,2.963
2496,1.994
2497,2.992
2498,3.071
2499,1.998
2500,1.991
2501,2.914
2502,2.003
2503,0.987
2504,2.024
2505,1.966
2506,3.02
2507,1.968
2508,3.019
2509,0.979
2510,2.018
2511,1.964
2512,0.996
2513,2.021
2514,3.962
2515,1.077
2516,2.991
2517,0.919
2518,2.025
2519,1.05
2520,0.914
2521,1.994
2522,1.077
2523,1.002
2524,0.914
2525,5.065
2526,1.989
2527,0.925
2528,1.993
2529,0.998
2530,1.023
2531,1.977
2532,1.069
2533,3.973
2534,1.013
2535,2.993
2536,0.918
2537,2.077
2538,0.99
2539,0.922
2540,0.998
2541,1.995
2542,1.071
2543,0.999
2544,2.991
2545,1.996
2546,1.994
2547,1.946
2548,1.006
2549,1.958
2550,1.023
2551,1.973
2552,3.065
2553,1.994
2554,2.991
2555,1.995
2556,1.996
2557,1.993
2558,0.996
2559,1.072
2560,0.923
2561,3.07
2562,1.989
2563,2.995
2564,2.916
2565,1.995
2566,1.077
2567,2.988
2568,1.995
2569,0.997
2570,0.922
2571,1.995
2572,1.073
2573,0.945
2574,3.041
2575,1.0
2576,0.922
2577,2.078
2578,0.914
2579,0.998
2580,2.02
2581,1.047
2582,0.922
2583,2.071
2584,1.918
2585,2.029
2586,2.958
2587,0.998
2588,1.994
2589,2.073
2590,0.919
2591,2.074
2592,1.915
2593,0.998
2594,1.994
2595,1.076
2596,0.919
2597,2.073
2598,0.995
2599,0.921
2600,4.065
2601,1.919
2602,2.07
2603,1.995
2604,1.994
2605,3.914
2606,3.016
2607,2.051
2608,0.918
2609,2.073
2610,1.916
2611,2.069
2612,2.925
2613,0.99
2614,2.067
2615,3.935
2616,2.053
2617,1.919
2618,1.994
2619,1.077
2620,0.993
2621,0.922
2622,0.997
2623,3.989
2624,2.075
2625,2.987
2626,1.92
2627,1.995
2628,1.073
2629,0.997
2630,0.921
2631,0.998
2632,2.07
2633,2.928
2634,2.058
2635,1.995
2636,0.922
2637,2.023
2638,0.993
2639,0.997
2640,0.974
2641,0.998
2642,1.993
2643,2.993
2644,2.073
2645,1.989
2646,1.997
2647,0.997
2648,0.923
2649,2.072
2650,0.92
2651,2.069
2652,0.923
2653,2.991
2654,3.024
2655,2.026
2656,1.991
2657,1.013
2658,1.974
2659,1.018
2660,0.923
2661,2.019
2662,1.969
2663,2.071
2664,1.995
2665,1.994
2666,1.994
2667,0.923
2668,0.997
2669,2.07
2670,0.997
2671,0.923
2672,2.069
2673,0.998
2674,1.994
2675,0.998
2676,0.922
2677,0.997
2678,0.997
2679,1.995
2680,0.998
2681,2.992
2682,2.07
2683,0.946
2684,1.969
2685,1.075
2686,0.996
2687,0.923
2688,1.994
2689,0.998
2690,1.994
2691,1.07
2692,1.997
2693,1.995
2694,1.994
2695,1.944
2696,0.973
2697,2.074
2698,0.993
2699,0.923
2700,0.997
2701,2.07
2702,0.922
2703,0.997
2704,1.995
2705,1.994
2706,0.997
2707,2.024
2708,1.015
2709,0.952
2710,1.994
2711,2.022
2712,2.985
2713,1.052
2714,1.995
2715,2.992
2716,2.917
2717,4.987
2718,3.019
2719,0.97
2720,2.076
2721,2.91
2722,2.024
2723,1.966
2724,2.074
2725,0.945
2726,1.981
2727,1.018
2728,1.986
2729,1.999
2730,1.993
2731,2.991
2732,2.966
2733,1.994
2734,0.997
2735,0.997
2736,2.026
2737,1.965
2738,3.019
2739,2.964
2740,2.043
2741,1.975
2742,2.046
2743,0.998
2744,0.918
2745,2.063
2746,1.008
2747,1.989
2748,2.993
2749,1.994
2750,1.946
2751,1.051
2752,0.918
2753,2.022
2754,1.045
2755,0.922
2756,0.998
2757,3.067
2758,2.94
2759,0.984
2760,1.995
2761,1.073
2762,0.926
2763,2.067
2764,0.995
2765,1.996
2766,1.919
2767,2.018
2768,0.974
2769,0.998
2770,0.996
2771,2.065
2772,1.003
2773,0.997
2774,0.922
2775,2.068
2776,0.999
2777,0.923
2778,0.997
2779,2.07
2780,1.994
2781,2.917
2782,2.071
2783,0.997
2784,0.922
2785,2.071
2786,0.921
2787,2.991
2788,3.07
2789,2.989
2790,0.923
2791,1.995
2792,0.998
2793,0.996
2794,8.007
2795,5.957
2796,1.995
2797,1.993
2798,1.025
2799,1.0
2800,1.992
2801,0.998
2802,0.97
2803,3.02
2804,1.993
2805,0.999
2806,1.967
2807,1.026
2808,0.995
2809,1.996
2810,0.995
2811,1.969
2812,0.997
2813,1.03
2814,1.989
2815,1.0
2816,2.974
2817,2.98
2818,1.997
2819,0.997
2820,1.024
2821,2.982
2822,1.006
2823,0.997
2824,1.968
2825,0.998
2826,2.024
2827,1.992
2828,0.999
2829,1.966
2830,1.012
2831,0.983
2832,1.994
2833,1.995
2834,2.991
2835,1.996
2836,1.996
2837,2.992
2838,0.996
2839,3.989
2840,1.995
2841,0.997
2842,0.997
2843,1.997
2844,1.994
2845,2.991
2846,0.997
2847,1.995
2848,0.997
2849,4.987
2850,3.989
2851,2.991
2852,2.994
2853,4.984
2854,1.994
2855,0.998
2856,1.994
2857,0.997
2858,0.998
2859,0.997
2860,1.995
2861,0.998
2862,1.996
2863,2.99
2864,1.994
2865,2.022
2866,1.969
2867,10.001
2868,2.991
2869,1.049
2870,0.918
2871,2.016
2872,1.056
2873,0.991
2874,0.924
2875,2.02
2876,1.049
2877,1.994
2878,2.991
2879,1.999
2880,1.914
2881,2.02
2882,0.972
2883,2.071
2884,1.001
2885,3.967
2886,1.014
2887,2.984
2888,1.009
2889,1.996
2890,1.94
2891,1.049
2892,0.922
2893,0.997
2894,1.995
2895,2.028
2896,0.964
2897,1.995
2898,1.001
2899,1.995
2900,2.99
2901,5.013
2902,3.992
2903,1.045
2904,0.919
2905,1.994
2906,2.997
2907,0.993
2908,1.011
2909,2.06
2910,0.994
2911,0.931
2912,2.06
2913,0.922
2914,0.997
2915,2.071
2916,1.994
2917,1.946
2918,1.992
2919,1.97
2920,0.999
2921,2.004
2922,1.985
2923,9.003
2924,7.978
2925,7.979
