,Time
2140,3.907
2141,4.988
2142,2.999
2143,3.014
2144,3.968
2145,4.01
2146,3.96
2147,7.978
2148,4.013
2149,2.968
2150,4.987
2151,6.012
2152,2.992
2153,1.966
2154,2.992
2155,1.995
2156,2.992
2157,1.994
2158,5.018
2159,3.959
2160,2.992
2161,5.984
2162,6.011
2163,2.992
2164,2.991
2165,1.968
2166,3.02
2167,2.992
2168,1.967
2169,2.991
2170,2.023
2171,2.992
2172,2.964
2173,1.995
2174,3.991
2175,2.99
2176,4.002
2177,3.979
2178,2.99
2179,3.022
2180,2.99
2181,2.964
2182,2.992
2183,7.009
2184,7.95
2185,6.982
2186,2.992
2187,3.991
2188,3.99
2189,7.007
2190,2.964
2191,2.994
2192,4.015
2193,5.984
2194,4.959
2195,4.002
2196,6.0
2197,5.983
2198,3.992
2199,5.984
2200,2.989
2201,2.993
2202,2.964
2203,2.992
2204,4.017
2205,2.964
2206,2.992
2207,2.025
2208,4.985
2209,2.963
2210,4.987
2211,2.992
2212,1.995
2213,2.994
2214,5.012
2215,4.987
2216,2.995
2217,3.958
2218,2.993
2219,7.979
2220,3.002
2221,4.007
2222,6.954
2223,3.021
2224,2.962
2225,3.022
2226,2.962
2227,3.019
2228,1.998
2229,3.959
2230,1.995
2231,3.99
2232,3.021
2233,4.987
2234,9.943
2235,5.984
2236,5.015
2237,2.965
2238,4.985
2239,4.986
2240,3.992
2241,1.994
2242,5.983
2243,4.986
2244,2.992
2245,4.989
2246,5.015
2247,2.99
2248,2.994
2249,3.989
2250,2.962
2251,4.986
2252,2.993
2253,2.992
2254,1.994
2255,7.979
2256,2.992
2257,2.001
2258,1.994
2259,2.992
2260,2.991
2261,3.99
2262,2.992
2263,2.993
2264,2.991
2265,3.989
2266,2.992
2267,3.99
2268,2.992
2269,2.992
2270,1.995
2271,12.965
2272,6.981
2273,11.969
2274,8.976
2275,10.973
2276,8.973
2277,13.963
2278,7.008
2279,9.974
2280,4.987
2281,6.953
2282,5.011
2283,4.987
2284,4.964
2285,2.991
2286,4.019
2287,2.989
2288,3.962
2289,6.014
2290,2.99
2291,3.989
2292,2.992
2293,4.96
2294,3.019
2295,2.992
2296,3.989
2297,2.964
2298,6.012
2299,2.994
2300,2.991
2301,2.993
2302,4.985
2303,3.989
2304,1.995
2305,3.989
2306,6.953
2307,2.992
2308,3.021
2309,2.981
2310,2.057
2311,2.912
2312,2.993
2313,2.992
2314,2.992
2315,2.992
2316,2.991
2317,2.992
2318,3.99
2319,2.992
2320,2.992
2321,2.992
2322,5.985
2323,3.989
2324,2.991
2325,2.992
2326,5.984
2327,3.989
2328,2.992
2329,2.992
2330,5.986
2331,4.015
2332,2.964
2333,2.992
2334,5.014
2335,7.951
2336,2.993
2337,4.986
2338,3.99
2339,3.989
2340,2.992
2341,3.99
2342,4.985
2343,2.992
2344,3.021
2345,2.991
2346,9.947
2347,7.977
2348,7.01
2349,4.986
2350,3.962
2351,5.984
2352,3.989
2353,3.99
2354,6.981
2355,3.989
2356,1.995
2357,1.995
2358,2.992
2359,4.987
2360,4.987
2361,2.992
2362,6.007
2363,1.995
2364,2.969
2365,3.99
2366,2.991
2367,3.02
2368,3.961
2369,3.021
2370,2.963
2371,2.027
2372,2.96
2373,2.992
2374,3.989
2375,3.989
2376,3.99
2377,2.991
2378,2.992
2379,1.995
2380,2.993
2381,3.99
2382,3.07
2383,2.912
2384,2.993
2385,5.008
2386,2.971
2387,2.07
2388,2.992
2389,5.984
2390,3.915
2391,2.992
2392,3.07
2393,6.984
2394,2.991
2395,2.911
2396,2.074
2397,2.991
2398,4.939
2399,3.04
2400,3.935
2401,6.033
2402,2.994
2403,2.994
2404,2.939
2405,2.046
2406,3.988
2407,5.984
2408,2.992
2409,2.941
2410,2.969
2411,5.066
2412,4.983
2413,3.937
2414,2.046
2415,2.945
2416,7.033
2417,2.94
2418,2.964
2419,2.072
2420,4.989
2421,3.984
2422,1.999
2423,2.992
2424,2.992
2425,2.914
2426,6.012
2427,2.046
2428,1.995
2429,2.991
2430,3.072
2431,1.996
2432,2.99
2433,2.993
2434,1.995
2435,2.991
2436,3.989
2437,3.071
2438,2.993
2439,2.911
2440,2.071
2441,3.95
2442,2.956
2443,3.072
2444,3.918
2445,2.062
2446,2.995
2447,5.984
2448,2.991
2449,2.965
2450,2.018
2451,4.915
2452,3.987
2453,3.071
2454,3.992
2455,2.989
2456,4.908
2457,4.068
2458,1.994
2459,2.992
2460,2.914
2461,6.062
2462,2.993
2463,2.995
2464,2.964
2465,2.019
2466,6.981
2467,2.993
2468,2.992
2469,1.994
2470,4.909
2471,3.067
2472,2.937
2473,2.995
2474,3.043
2475,3.993
2476,3.983
2477,2.995
2478,2.994
2479,1.99
2480,2.995
2481,1.918
2482,3.068
2483,2.917
2484,2.018
2485,3.044
2486,2.996
2487,1.915
2488,4.065
2489,3.989
2490,3.989
2491,4.987
2492,2.993
2493,1.998
2494,2.913
2495,3.067
2496,2.944
2497,2.045
2498,2.99
2499,1.919
2500,3.07
2501,1.917
2502,3.989
2503,2.992
2504,3.015
2505,4.042
2506,3.914
2507,2.991
2508,3.066
2509,3.991
2510,2.918
2511,2.99
2512,3.072
2513,3.989
2514,3.91
2515,1.997
2516,5.064
2517,2.913
2518,5.066
2519,3.91
2520,2.022
2521,3.043
2522,2.992
2523,3.99
2524,2.913
2525,2.993
2526,2.991
2527,2.992
2528,3.071
2529,1.916
2530,3.068
2531,2.915
2532,2.074
2533,1.995
2534,2.992
2535,4.983
2536,2.916
2537,2.992
2538,3.069
2539,4.936
2540,5.04
2541,1.996
2542,2.991
2543,2.991
2544,4.987
2545,4.907
2546,3.072
2547,2.997
2548,3.987
2549,2.985
2550,2.918
2551,3.07
2552,1.995
2553,2.993
2554,2.912
2555,3.067
2556,2.917
2557,2.024
2558,3.038
2559,3.914
2560,4.065
2561,1.994
2562,3.926
2563,3.006
2564,2.044
2565,2.993
2566,2.916
2567,2.07
2568,2.916
2569,2.993
2570,7.056
2571,3.99
2572,1.994
2573,2.996
2574,2.913
2575,4.065
2576,3.991
2577,2.915
2578,2.993
2579,2.991
2580,7.978
2581,2.075
2582,2.913
2583,3.044
2584,2.021
2585,4.989
2586,3.987
2587,1.915
2588,2.993
2589,4.068
2590,4.068
2591,2.996
2592,1.912
2593,3.073
2594,2.994
2595,5.98
2596,2.943
2597,1.995
2598,2.962
2599,6.063
2600,3.993
2601,1.99
2602,2.993
2603,2.937
2604,3.965
2605,5.062
2606,1.956
2607,2.955
2608,4.017
2609,4.036
2610,3.915
2611,3.068
2612,1.919
2613,2.991
2614,3.99
2615,3.071
2616,2.993
2617,1.915
2618,3.991
2619,2.991
2620,3.074
2621,3.983
2622,2.919
2623,6.054
2624,5.911
2625,3.019
2626,2.988
2627,1.971
2628,8.058
2629,2.992
2630,2.992
2631,1.916
2632,4.987
2633,4.986
2634,3.018
2635,2.99
2636,3.966
2637,4.068
2638,3.984
2639,1.921
2640,3.071
2641,2.94
2642,7.034
2643,1.993
2644,2.992
2645,2.913
2646,4.998
2647,3.061
2648,2.991
2649,2.993
2650,2.941
2651,4.042
2652,3.987
2653,2.992
2654,2.913
2655,2.992
2656,5.066
2657,2.995
2658,3.988
2659,2.99
2660,2.917
2661,4.063
2662,2.955
2663,2.029
2664,2.991
2665,2.967
2666,1.945
2667,3.066
2668,2.943
2669,2.047
2670,2.916
2671,2.069
2672,2.988
2673,2.996
2674,2.993
2675,3.937
2676,3.047
2677,1.916
2678,2.992
2679,3.99
2680,2.991
2681,2.019
2682,3.044
2683,2.916
2684,6.981
2685,3.068
2686,2.917
2687,3.067
2688,5.909
2689,2.992
2690,2.992
2691,4.052
2692,3.005
2693,7.981
2694,2.989
2695,1.919
2696,5.011
2697,2.968
2698,3.068
2699,2.945
2700,4.036
2701,4.986
2702,2.992
2703,2.992
2704,2.941
2705,2.045
2706,5.933
2707,2.968
2708,3.017
2709,3.04
2710,2.995
2711,5.982
2712,2.997
2713,1.995
2714,2.989
2715,3.989
2716,3.914
2717,2.991
2718,2.077
2719,2.989
2720,1.992
2721,2.995
2722,2.993
2723,1.994
2724,2.992
2725,2.926
2726,2.06
2727,2.913
2728,1.999
2729,2.988
2730,2.072
2731,2.915
2732,2.072
2733,3.991
2734,3.989
2735,2.992
2736,2.992
2737,1.916
2738,3.071
2739,2.989
2740,2.994
2741,1.944
2742,3.963
2743,1.994
2744,3.989
2745,6.981
2746,4.017
2747,2.964
2748,1.995
2749,5.065
2750,3.938
2751,2.966
2752,4.07
2753,7.897
2754,5.015
2755,2.987
2756,2.969
2757,4.986
2758,1.995
2759,2.992
2760,2.995
2761,3.991
2762,2.03
2763,2.992
2764,2.992
2765,3.034
2766,2.91
2767,2.074
2768,5.983
2769,2.941
2770,2.965
2771,2.074
2772,4.922
2773,4.054
2774,2.991
2775,1.995
2776,2.989
2777,2.995
2778,4.988
2779,2.912
2780,3.071
2781,3.933
2782,4.045
2783,3.991
2784,2.947
2785,2.035
2786,2.992
2787,3.957
2788,4.021
2789,3.914
2790,3.071
2791,2.925
2792,2.059
2793,2.995
2794,1.916
2795,3.065
2796,2.994
2797,1.995
2798,2.97
2799,2.938
2800,3.015
2801,3.967
2802,2.992
2803,3.067
2804,2.97
2805,2.018
2806,2.988
2807,1.923
2808,3.066
2809,1.995
2810,2.992
2811,2.917
2812,3.067
2813,4.911
2814,2.993
2815,3.071
2816,2.99
2817,2.994
2818,2.912
2819,1.996
2820,2.991
2821,4.065
2822,4.911
2823,2.992
2824,2.992
2825,5.067
2826,3.988
2827,2.992
2828,1.946
2829,3.041
2830,2.913
2831,5.065
2832,2.993
2833,2.913
2834,2.992
2835,5.039
2836,4.015
2837,2.995
2838,2.982
2839,1.924
2840,5.065
2841,3.91
2842,2.074
2843,2.992
2844,2.913
2845,9.058
2846,2.987
2847,1.997
2848,2.991
2849,4.936
2850,4.041
2851,3.989
2852,2.912
2853,4.069
2854,3.99
2855,3.959
2856,1.946
2857,3.07
2858,4.991
2859,2.988
2860,1.995
2861,2.94
2862,2.995
2863,3.959
2864,2.992
2865,3.069
2866,4.91
2867,3.067
2868,5.984
2869,3.99
2870,2.919
2871,3.021
2872,4.954
2873,3.991
2874,3.019
2875,3.044
2876,2.992
2877,3.91
2878,4.069
2879,1.994
2880,2.992
2881,2.913
2882,4.987
2883,3.071
2884,3.918
2885,3.063
2886,2.974
2887,5.951
2888,3.042
2889,1.951
2890,3.039
2891,4.904
2892,2.993
2893,3.071
2894,3.935
2895,3.046
2896,4.987
2897,4.989
2898,2.99
2899,1.994
2900,4.908
2901,4.065
2902,3.918
2903,1.991
2904,3.029
2905,4.977
2906,2.963
2907,1.995
2908,2.993
2909,3.019
2910,2.993
2911,2.963
2912,3.99
2913,3.99
2914,4.016
2915,3.962
2916,2.992
2917,3.029
2918,1.985
2919,3.962
2920,4.069
2921,4.984
2922,4.934
2923,6.039
2924,2.913
2925,2.991
